id,name,price,rating_average,category,solds,cluster
2140,Điện Thoại Samsung Galaxy A05 (6GB/128GB) - Hàng Chính Hãng,3450000,1,Điện thoại Smartphone,1,144
2141,"Điện thoại thông minh itel A26  2 Sim 2 Sóng 4G LTE - Màn hình IPS 5.7"" - RAM 2GB + ROM 32 GB - Mở khoá bằng Gương Mặt -  Hàng chính hãng ",2390000,1,Điện thoại Smartphone,1,55
2142,Điện thoại Xiaomi Redmi Note 12 Pro 5G (8GB/256GB) - Hàng chính hãng ,6990000,1,Điện thoại Smartphone,1,83
2143,Điện Thoại Xiaomi Redmi 10 4GB/128GB - Hàng Chính Hãng,2849000,1,Điện thoại Smartphone,1,101
2144,Điện thoại Xiaomi Redmi Note 12 (4G/128G) - Hàng chính hãng Full Box,4990000,1,Điện thoại Smartphone,1,118
2145,"Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh - Hàng chính hãng",2190000,1,Điện thoại Smartphone,1,119
2146,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Bạc - Hàng chính hãng,5650000,1,Điện thoại Smartphone,1,133
2147,Điện thoại Xiaomi Redmi A3 - Hàng chính hãng,2549000,1,Điện thoại Smartphone,1,114
2148,"Điện Thoại Thông Minh siêu bền Oukitel WP27 (Ram 12GB,Rom 256GB,Màn hình 6.78 “FHD + ,pin 8300MAH,NFC, Android 13 ,CPU MTK G99,chống nước,chống sốc) –hàng chính hãng",6990000,1,Điện thoại Smartphone,1,83
2149,Điện Thoại Samsung A04s 4GB/64GB - Hàng Chính Hãng,2629000,1,Điện thoại Smartphone,1,114
2150,Điện thoại Samsung Galaxy S24 Ultra - Hàng chính hãng,26900000,1,Điện thoại Smartphone,1,131
2151,Điện thoại Xiaomi Redmi A2+ (3GB/64GB) - Hàng Chính Hãng,1890000,1,Điện thoại Smartphone,1,142
2152,"Điện thoại Oukitel WP19(chống sốc ,chống nước ,Pin 21000mAh ,Ram 8G ,Rom 256G ,Tầm nhìn ban đêm 64MP ,  Máy ảnh 90Hz ,Điện thoại Helio G95 )-hàng chính hãng",9790000,1,Điện thoại Smartphone,1,56
2153,Điện thoại Samsung Galaxy S23 FE (8GB/128GB) - Hàng chính hãng,14890000,1,Điện thoại Smartphone,1,60
2154,Apple iPhone 11,9860000,1,Điện thoại Smartphone,1,56
2155,Điện thoại Tecno POVA 5 (8+8)/256GB - MediaTek Helio G99 - Sạc nhanh 45W - 6.8'' FHD+120HZ - Hàng Chính Hãng -  BH 13 Tháng,4529000,1,Điện thoại Smartphone,1,138
2156,Điện thoại Realme C51 (4GB/128GB) - Hàng chính hãng ,2969000,1,Điện thoại Smartphone,1,101
2157,Điện Thoại Xiaomi POCO C65 6GB/128GB - Hàng Chính Hãng,2899000,1,Điện thoại Smartphone,1,101
2158,Điện Thoại Vivo V25 Pro 5G (8GB/128GB) - Hàng Chính Hãng,13990000,1,Điện thoại Smartphone,1,60
2159,Điện thoại Samsung Galaxy S24+ 12GB/256GB - Độc quyền Online - Hàng chính hãng,26990000,1,Điện thoại Smartphone,1,131
2160,"Điện thoại AI Samsung Galaxy S24 Ultra, Camera 200MP Zoom 100x, S Pen - Hàng Chính Hãng",27490000,1,Điện thoại Smartphone,1,131
2161,Apple iPhone 15 Plus,21490000,1,Điện thoại Smartphone,1,99
2162,Điện thoại OPPO CPH2387 - A57 Xanh - Hàng Chính Hãng,4632000,1,Điện thoại Smartphone,1,118
2163,Điện thoại Samsung Galaxy S24+ 12GB/512GB - Độc quyền Online - Hàng chính hãng,28490000,1,Điện thoại Smartphone,1,131
2164,Điện thoại Nokia C32 (4GB/128GB) - Hàng chính hãng,2090000,1,Điện thoại Smartphone,1,142
2165,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng,7164000,1,Điện thoại Smartphone,1,83
2166,Điện thoại Tecno POVA 5 (8+8)/128GB - MediaTek Helio G99 - Sạc nhanh 45W - 6.8'' FHD+120HZ - Hàng Chính Hãng - BH 13 Tháng,3690000,1,Điện thoại Smartphone,1,3
2167,Điện thoại Tecno CAMON 20 Premier 5G - 8GB/512GB | Dimensity 8050| Cụm Camera 108+50+ 2MP | AMOLED - Tần số quét 120Hz - Hàng chính hãng,11190000,1,Điện thoại Smartphone,1,56
2168,Điện Thoại Xiaomi Redmi Note 13 8GB/128GB - Hàng Chính Hãng,5290000,1,Điện thoại Smartphone,1,118
2169,Điện thoại OPPO A18 4GB-128GB - Hàng chính hãng,3350000,1,Điện thoại Smartphone,1,144
2170,Điện thoại Oppo Reno8 T (8GB/256GB) - Hàng chính hãng,10392000,1,Điện thoại Smartphone,1,56
2171,Điện thoại Xiaomi Redmi 10 (4GB/128GB) - Hàng chính hãng,4290000,1,Điện thoại Smartphone,1,125
2172,Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính Hãng,9000000,1,Điện thoại Smartphone,1,81
2173,Điện thoại Samsung Galaxy A04 (3GB / 32GB) - Hàng chính hãng - Mới 100% Nguyên Seal - Pin Khủng 5000 mAh - Bảo Hành 12 Tháng,2400000,1,Điện Thoại - Máy Tính Bảng,1,148
2174,Điện thoại Tecno POVA 5 (8GB+8GB/128GB) RAM mở rộng 16GB | Pin 6000 mAh | Màn 120Hz - Sạc nhanh 45W - Hàng Chính Hãng			 				,3799000,1,Điện thoại Smartphone,1,3
2175,Điện Thoại Xiaomi Redmi 12 4G (4GB/128GB) - Hàng chính hãng,2990000,1,Điện thoại Smartphone,1,101
2176,"Điện thoại Realme V50 5G 6GB/128GB ,CPU Dimensity 6100+ , Màn 120HZ , Rom Quốc tế có tiếng việt - Hàng nhập khẩu",2769000,1,Điện thoại Smartphone,1,114
2177,Điện thoại Samsung Galaxy S24 Ultra 12GB/512GB - Độc quyền Online - Hàng chính hãng,35490000,1,Điện Thoại - Máy Tính Bảng,1,132
2178,"ulefone Armor 24 (TIÊU CHUẨN MIL-STD-810H ,IP69K, chống nước ,chống sốc,pin 22000mah , màn hình6,78 inch, NFC, Ram24GB(12Gb+12Gb),rom 256GB)-hàng chính hãng ",7990000,1,Điện Thoại - Máy Tính Bảng,1,22
2179,Điện Thoại Samsung Galaxy A34 5G - Hàng Chính Hãng,7164000,1,Điện thoại Smartphone,1,83
2180,Điện thoại Xiaomi Redmi Note 12 Pro 4G (8GB/256GB) - Hàng chính hãng,5990000,1,Điện thoại Smartphone,1,133
2181,Điện thoại Samsung Galaxy Z Fold4 5G (12GB/256GB) - Hàng chính hãng,40990000,1,Điện thoại Smartphone,1,87
2182,Apple iPhone 13,13490000,1,Điện thoại Smartphone,1,60
2183,Điện thoại Tecno SPARK 20 Pro+ 8GB/256GB - Hàng chính hãng,4650000,1,Điện thoại Smartphone,1,118
2184,Điện thoại Tecno SPARK 20C 4GB/128GB - Hàng chính hãng,2290000,1,Điện thoại Smartphone,1,55
2185,Điện thoại Tecno SPARK 20 8GB/128GB - Hàng chính hãng,2850000,1,Điện thoại Smartphone,1,101
2186,Điện Thoại Samsung A14 4GB/128GB - Hàng Chính Hãng,3339000,1,Điện thoại Smartphone,1,144
2187,Điện thoại Samsung Galaxy S23 Ultra 1TB - Hàng chính hãng,44990000,1,Điện thoại Smartphone,1,41
2188,"[Mới] Điện thoại vivo V29e 5G (8GB/256GB) - Hàng Chính Hãng - Camera Selfie 50 MP - Vòng Sáng Aura 2.0 - Màn hình AMOLED 6.67""",8990000,1,Điện thoại Smartphone,1,81
2189,Điện Thoại Samsung Galaxy A04s (4GB/64GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,3990000,1,Điện thoại Smartphone,1,125
2190,Điện Thoại Xiaomi Redmi 9A (2GB/32GB)- Đã kích hoạt bảo hành điện tử- Hàng Chính Hãng - Sky Blue,2088000,1,Điện thoại Smartphone,1,142
2191,Điện Thoại Itel S23 4GB/128GB | Pin 5000mAh | 6.6 Inch | Camera 50MP | HÀNG CHÍNH HÃNG,2590000,1,Điện thoại Smartphone,1,114
2192,Điện thoại Samsung Galaxy A24 (6GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,6084000,1,Điện thoại Smartphone,1,121
2193,Điện Thoại Samsung Galaxy A05 - Hàng Chính Hãng,2587000,1,Điện thoại Smartphone,1,114
2194,Điện thoại Oppo A38 - Hàng chính hãng,4429000,1,Điện Thoại - Máy Tính Bảng,1,22
2195,Điện Thoại Tecno Spark 6 Go 4GB/64GB - Hàng Chính Hãng,2079000,1,Điện thoại Smartphone,1,142
2196,Điện thoại Xiaomi Redmi 9A 2GB/32GB Xám - Hàng chính hãng,2088000,1,Điện thoại Smartphone,1,142
2197,Điện Thoại Xiaomi Redmi Note 12S (8GB/256GB) - Hàng Chính Hãng,6132000,1,Điện thoại Smartphone,1,121
2198,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng ,2599000,1,Điện thoại Smartphone,1,114
2199,Điện Thoại Samsung A14 4GB/128GB - Hàng Chính Hãng,3349000,1,Điện thoại Smartphone,1,144
2200,Điện thoại Tecno SPARK 10 Pro 8GB/128GB - Helio G88 | 5000 mAh | Sạc nhanh 18W | Cảm ứng vân tay - Hàng chính hãng,3679000,1,Điện thoại Smartphone,1,3
2201,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng,1949000,1,Điện thoại Smartphone,1,142
2202,Điện Thoại Samsung Galaxy A14 (4GB/128GB) - Hàng Chính Hãng,3625000,1,Điện thoại Smartphone,1,115
2203,"Điện thoại ZTE Libero 5G IV - 4GB/128GB Dimensity 700 , Kháng nước IP67 , Sạc nhanh 22,5W - Mới nguyên seal - Hàng nhập khẩu",2350000,1,Điện thoại Smartphone,1,55
2204,Điện Thoại Xiaomi Redmi A2 2GB/32GB - Hàng Chính Hãng,1739000,1,Điện thoại Smartphone,1,143
2205,Điện Thoại Samsung Galaxy A35 5G (8GB/128GB)- Đã Kích Hoạt Điện Tử- Hàng Chính Hãng,6850000,1,Điện thoại Smartphone,1,83
2206,Điện Thoại Samsung Galaxy A55 5G (8GB/128GB)- Đã Kích Hoạt Điện Tử- Hàng Chính Hãng,8150000,1,Điện thoại Smartphone,1,81
2207,Điện thoại Nokia C30 2GB/32GB - Hàng chính hãng,1550000,1,Điện thoại Smartphone,1,143
2208,Điện thoại Oppo A78 (8GB/256GB) - Hàng chính hãng,6129000,1,Điện thoại Smartphone,1,121
2209,Điện thoại Samsung Galaxy S24 Ultra 12GB/256GB - Độc quyền Online - Hàng chính hãng,31990000,1,Điện thoại Smartphone,1,131
2210,"Ulefone Armor 16S (loa toHiFi 122dB ,NFC, chống nước,chống sốc,Ram 16GB,rom128GB ,Camera 50MP,pin 9600mAh,Màn hình 5.93 inch)- hàng chính hãng",4990000,1,Điện thoại Smartphone,1,118
2211,"Điện thoại Ulefone Note 17 Pro(Ram 12Gb,Rom 256Gb,Android 13,camera 108MP, MediaTek Helio G99,sạc nhanh 33W,Màn hình AMOLED 6.78 inch,pin 5.050mAh)- hàng chính hãng",7490000,1,Điện thoại Smartphone,1,111
2212,Điện thoại Xiaomi POCO C65 (6GB/128GB) - Helio G85 - Màn 90HZ - Hàng chính hãng,2699000,1,Điện Thoại - Máy Tính Bảng,1,148
2213,Điện Thoại Samsung Galaxy A05 (4GB/64GB) - Hàng Chính Hãng,2587000,1,Điện thoại Smartphone,1,114
2214,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,5790000,1,Điện thoại Smartphone,1,133
2215,Điện thoại Xiaomi Redmi Note 13 (6GB/128GB) - Hàng chính hãng,4090000,1,Root,1,102
2216,Điện Thoại Samsung A05 4GB/128GB - Hàng Chính Hãng,2529000,1,Điện thoại Smartphone,1,114
2217,Điện Thoại Masstel Hapi 30 3GB/32GB - Hàng Chính Hãng,1879000,1,Điện thoại Smartphone,1,142
2218,Điện thoại TCL 305 (2GB/32GB) - CRUZE LITE - Hàng chính hãng,1390000,1,Điện thoại Smartphone,1,126
2219,Điện thoại Samsung Galaxy M14 5G (4GB/128GB) - Hàng chính hãng,3590000,1,Điện thoại Smartphone,1,3
2220,Điện thoại Samsung Galaxy M14 5G (4GB/64GB) - Hàng chính hãng,2699000,1,Điện thoại Smartphone,1,114
2221,Điện thoại Samsung Galaxy A05s 4GB/128GB- Hàng Chính hãng,3625000,1,Điện thoại Smartphone,1,3
2222,Điện thoại Samsung Galaxy A05s 4GB/128GB Đen - Hàng chính hãng,3490000,1,Điện thoại Smartphone,1,3
2223,Điện thoại Xiaomi REDMI 9A (2+32) Xanh lá - Hàng chính hãng (chỉ giao HN và một số khu vực),2088000,1,Điện thoại Smartphone,1,142
2224,Điện Thoại Xiaomi Redmi Note 12 Pro 4G 8GB/256GB - Hàng Chính Hãng,5490000,1,Điện thoại Smartphone,1,133
2225,"Điện thoại ZTE Blade V40 Vita (ZTE 8045) - MH giọt nước HD+ 6.75"" - Pin 6000 mAh sạc nhanh 22.5W -  Bộ nhớ mở rộng (4+2)GB - Hàng chính hãng",4290000,1,Điện thoại Smartphone,1,125
2226,Điện Thoại Samsung Galaxy M14 5G - Hàng Chính Hãng,3112000,1,Điện thoại Smartphone,1,107
2227,Điện thoại Samsung Galaxy A05s 4GB/128GB Bạc - Hàng chính hãng,3490000,1,Điện thoại Smartphone,1,3
2228,Điện Thoại Oppo A17k (3GB/64GB) - Hàng Chính Hãng,2390000,1,Điện thoại Smartphone,1,55
2229,Điện thoại Samsung Galaxy A14 5G A146P (4+128G) Đen - Hàng Chính Hãng (chỉ giao HN và một số khu vực),3725000,1,Điện thoại Smartphone,1,3
2230,Điện thoại Xiaomi REDMI 9A (2+32) Xanh dương - Hàng chính hãng (chỉ giao HN và một số khu vực),2088000,1,Điện thoại Smartphone,1,142
2231,Điện thoại di động Samsung M14 5G - Hàng chính hãng - Đã kích hoạt BH điện tử,2990000,1,Điện thoại Smartphone,1,101
2232,"Điện thoại Redmi Note 13R 5G 4GB/128GB Dimensity 6100+ , Màn 90Hz , Rom quốc tế có sẳn Tiếng việt - Hàng nhập khẩu",2699000,1,Điện thoại Smartphone,1,114
2233,Điện thoại Xiaomi Redmi Note 13 (6GB/128GB) - Hàng chính hãng,4359000,1,Điện thoại Smartphone,1,125
2234,Điện thoại Samsung Galaxy A05s 4GB/128GB Xanh - Hàng chính hãng,3490000,1,Điện thoại Smartphone,1,3
2235,Điện thoại TECNO SPARK 10 8GB/128GB - Hàng Chính Hãng,2890000,1,Điện thoại Smartphone,1,101
2236,Điện Thoại Samsung Galaxy A25 5G (6GB/128GB) - Hàng chính hãng,5190000,1,Điện thoại Smartphone,1,118
2237,Điện Thoại Nokia C30 2GB/32GB - Hàng Chính Hãng,1589000,1,Điện thoại Smartphone,1,143
2238,Điện thoại Xiaomi 14 5G (12GB/256GB) - Hàng chính hãng,19239000,1,Điện thoại Smartphone,1,99
2239,Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) - Hàng chính hãng,4990000,1,Điện thoại Smartphone,1,118
2240,"Điện thoại oukitel WP22 (Loa to,Chống nước ,chống sốc IP68/IP69K,Ram 13Gb(8GB+5Gb mở rộng),Rom 256Gb,Màn hình 6.58 FHD,tầm nhìn ban đêm,Pin 10.000mAh)- Hàng chính hãng",5990000,1,Điện thoại Smartphone,1,133
2241,Điện Thoại Samsung Galaxy A14 5G (4GB/128GB) - Hàng Chính hãng,3725000,1,Điện thoại Smartphone,1,3
2242,Điện Thoại Samsung A15 8GB/128GB - Hàng Chính Hãng,4129000,1,Điện thoại Smartphone,1,125
2243,Điện thoại OPPO A55s 5G 4GB/64GB - Màn 90hz - Chống nước IP68 - Hàng nhập khẩu - Bản quốc tế ,2899000,1,Điện thoại Smartphone,1,101
2244,Điện Thoại Samsung A34 5G 8GB/128GB - Hàng Chính Hãng,7164000,1,Điện thoại Smartphone,1,83
2245,[Mới] Điện thoại vivo V30e (12GB+256GB) - Hàng chính hãng - Bảo hành 12 tháng,10490000,1,Điện thoại Smartphone,1,56
2246,"Điện thoại Ulefone Armor 13 (pin khủng,pin 13.200mAh, Ram 8Gb,Rom 256Gb,chống sốc,chống va đập,nội soi,tia hồng ngoại,tia lade,loa to,học online)- hàng chính hãng",6990000,1,Điện thoại Smartphone,1,83
2247,Điện Thoại Samsung Galaxy M14 5G (4GB/64GB) - Hàng Chính Hãng,3112000,1,Điện thoại Smartphone,1,107
2248,Điện Thoại Oppo A58 6GB/128GB - Hàng Chính Hãng,4119000,1,Điện thoại Smartphone,1,125
2249,Điện thoại Samsung Galaxy A04s (4GB/64GB) - Hàng chính hãng,3990000,1,Điện thoại Smartphone,1,125
2250,Điện Thoại Oppo A57 4GB/128GB - Hàng Chính Hãng,4632000,1,Điện thoại Smartphone,1,118
2251,Điện Thoại Xiaomi Redmi Note 13 6GB-128GB - Hàng chính hãng,4890000,1,Điện thoại Smartphone,1,118
2252,"Điện thoại Bphone A60 (Ram 6Gb,Rom 128 Gb,màn hình đục lổ FHD 6.7inch , pin 5.000mAh ) - Hàng chính hãng",6490000,1,Điện thoại Smartphone,1,133
2253,"Điện Thoại ulefone armor 21(Loa to 122dB Speaker ,pin 9600mAh,sạc nhanh 33W,Màn hình 6.58 in,camera chính 64MP,ban đêm 24MP,Ram 16Gb(8+8),rom 256Gb, điều khiển từ xa đa năng)- hàng chính hãng",6990000,1,Điện thoại Smartphone,1,83
2254,Điện thoại Vivo Y33s (8GB/128GB) - Hàng chính hãng,6069000,1,Điện thoại Smartphone,1,121
2255,Điện thoại Samsung Galaxy A04 (3GB/32GB) - Hàng chính hãng,2400000,1,Điện thoại Smartphone,1,55
2256,Điện thoại Samsung Galaxy A05 (4GB/128GB)- Helio G85 - Sạc nhanh 25W - Hàng chính hãng,2599000,1,Điện thoại Smartphone,1,114
2257,Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Hàng chính hãng,5550000,1,Điện thoại Smartphone,1,81
2258,Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng - Hàng Chính Hãng,4590000,1,Điện thoại Smartphone,1,118
2259,Điện thoại Xiaomi Redmi 12 (4GB/128GB) - Hàng chính hãng,3029000,1,Điện thoại Smartphone,1,101
2260,Điện thoại Samsung Galaxy A04 (3GB/32GB) - Hàng chính hãng,2400000,1,Điện thoại Smartphone,1,55
2261,Điện Thoại Samsung Galaxy A14 5G (4GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,3725000,1,Điện thoại Smartphone,1,3
2262,Redmi Note 12 Cấu Hình Khủng- hàng chính hãng- Giá rẻ,4490000,1,Điện thoại Smartphone,1,138
2263,"Điện thoại Xiaomi Redmi Note 12 (4GB/128GB) Màn AMOLED 120HZ, Snapdragon 685 , Sạc 33W - Hàng chính hãng",3589000,1,Điện thoại Smartphone,1,3
2264,Điện Thoại Samsung Galaxy M14 5G (4GB/128GB) - Hàng Chính Hãng,3937000,1,Điện thoại Smartphone,1,3
2265,Điện thoại Samsung Galaxy S23 Ultra 256GB - Hàng chính hãng,31990000,1,Điện Thoại - Máy Tính Bảng,1,132
2266,Samsung Galaxy A04e 3G/32G - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,2090000,1,Điện thoại Smartphone,1,142
2267,Apple iPhone 14 Plus,19490000,1,Điện thoại Smartphone,1,99
2268,Điện Thoại Samsung Galaxy A04e (3GB/32GB)- Hàng Chính Hãng,2039000,1,Điện thoại Smartphone,1,142
2269,"Điện Thoại Xiaomi Redmi Note 13 Pro 5G 8GB/128GB Snapdragon 7s Gen 2 , Màn OLED 120Hz, Rom Tiếng việt - Hàng nhập khẩu",5399000,1,Điện thoại Smartphone,1,133
2270,Apple iPhone 14,16490000,1,Điện thoại Smartphone,1,60
2271,Điện thoại Samsung Galaxy A04 3/32GB - Hàng chính hãng,2400000,1,Điện thoại Smartphone,1,55
2272,Điện thoại Samsung Galaxy A04 32GB - Hàng chính hãng,2400000,1,Điện thoại Smartphone,1,55
2273,"Điện thoại Oukitel WP6 (Chống va đập,chống nước,Ram 6Gb,Rom 128Gb,pin 10.000mAh) - Hàng chính hãng",6990000,1,Điện thoại Smartphone,1,83
2274,Điện thoại Oppo Reno11 F 5G (8GB/256GB) - Hàng Chính Hãng,8690000,1,Root,1,102
2275,Điện Thoại OPPO A57 (4GB/128GB) - Hàng Chính Hãng ,4632000,1,Điện thoại Smartphone,1,118
2276,Điện thoại Xiaomi Redmi A3 (4GB/128GB) - Hàng Chính Hãng,2490000,1,Điện thoại Smartphone,1,80
2277,Điện Thoại Xiaomi Redmi Note 12 4GB/128GB - Hàng Chính Hãng,3479000,1,Điện thoại Smartphone,1,3
2278,Điện thoại Samsung Galaxy A35 5G (8GB/128GB) - Hàng chính hãng,7359000,1,Điện thoại Smartphone,1,111
2279,Điện Thoại Xiaomi Redmi Note 12 8GB/128GB - Hàng Chính Hãng,3929000,1,Điện thoại Smartphone,1,3
2280,"Điện thoại Xiaomi Redmi 13C (6+128GB) | 6.74"" 90Hz| Media Tek Helio G85| 5000mAh - Hàng chính hãng",2999000,1,Điện Thoại - Máy Tính Bảng,1,148
2281,"Điện thoại Xiaomi Redmi 12 (4GB/128GB) , Helio G88 , Màn 90HZ - Hàng chính hãng",3299000,1,Điện thoại Smartphone,1,144
2282,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,4099000,1,Điện Thoại - Máy Tính Bảng,1,94
2283,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Đen - Hàng chính hãng,5650000,1,Điện Thoại - Máy Tính Bảng,1,22
2284,Điện thoại Xiaomi Redmi Note 12 (8GB/128GB) - Hàng chính hãng,3790000,1,Điện thoại Smartphone,1,3
2285,Điện Thoại OPPO A57 (4GB/64GB) - Hàng Chính Hãng ,4284000,1,Điện thoại Smartphone,1,125
2286,Điện Thoại Samsung Galaxy A24 (6GB/128GB) - Hàng Chính Hãng,5800000,1,Điện thoại Smartphone,1,133
2287,"Ulefone Armor X 5 ( chống nước,chống va đập,pin 5.000mAh ) hàng chính hãng",3590000,1,Điện thoại Smartphone,1,3
2288,Điện thoại Samsung Galaxy S23 FE 128G - Độc quyền online- Hàng chính hãng,12889600,1,Điện thoại Smartphone,1,56
2289,"Điện thoại Ulefone armor 22(chống nước,chống va đập, Màn hình giọt nước 6,58 inch, RAM:8GB,Rom 128GB/256GB,Thẻ nhớ microSD Lên đến 512GB, Camera kép 64MP + 64MP)- hàng chính hãng",5990000,1,Điện Thoại - Máy Tính Bảng,1,22
2290,Điện Thoại Samsung A04 3GB/32GB - Hàng Chính Hãng,2159000,1,Điện thoại Smartphone,1,119
2291,"Điện thoại Oukitel  WP12 Pro (chống nước,chống va đập,RAM 8GB(Ram 4GB+ 4Gb),Rom 64 Gb,8 nhân)- hÀng chính hãng",3590000,1,Điện thoại Smartphone,1,3
